t,y1
2.57,6.17113391702356e-08
2.58,6.86119545152996e-08
2.59,6.25436360160628e-08
2.6,4.55182558980424e-08
2.61,2.53512431033636e-08
2.62,4.96175182090328e-09
2.63,-8.97488112599921e-09
2.64,-4.51328017921242e-08
2.65,-1.28869679193459e-07
2.66,-2.16861648932089e-07
2.67,-3.02941276007857e-07
2.68,-3.79877988362104e-07
2.69,-4.39378076877634e-07
2.7,-4.72084695378747e-07
2.71,-4.67577860631213e-07
2.72,-4.1437445234229e-07
2.73,-3.66724906522199e-07
2.74,-4.00120313166261e-07
2.75,-4.25939908120478e-07
2.76,-4.41788577940103e-07
2.77,-4.45070594616481e-07
2.78,-4.32989615577056e-07
2.79,-4.02548683685367e-07
2.8,-3.50550227241055e-07
2.81,-2.73596059979848e-07
2.82,-1.92658293611254e-07
2.83,-1.49177809744236e-07
2.84,-1.04417505249328e-07
2.85,-5.99150825559106e-08
2.86,-1.7379928363656e-08
2.87,2.13068863574852e-08
2.88,5.4092606367271e-08
2.89,7.87527921551807e-08
2.9,9.28913199404041e-08
2.91,1.02651780236211e-07
2.92,1.27237816598917e-07
2.93,1.47524093038191e-07
2.94,1.62749506729084e-07
2.95,1.72129171620258e-07
2.96,1.74854418433982e-07
2.97,1.70092794666134e-07
2.98,1.56988064586202e-07
2.99,1.3466020923728e-07
3,1.02205426436074e-07
